#Q
??   1000.000     0.416400   6.265E8 1.00794
<<   1215.6701    0.416400   6.265E8 1.00794
>>   1215.6701    0.416400   6.265E8 1.00794
<>   1215.6701    0.416400   6.265E8 1.00794
__   1215.6701    0.416400   6.265E8 1.00794
H2J5  944.7205196 0.002031850 8.30E8 2.01588  0.03996189 ! L16 P5 2
H2J3  944.3304600 0.003524690 8.66E8 2.01588  0.04676022 ! L15 P3 1a
H2J7  943.5471673 0.000004715 7.85E8 2.01588  0.03004227 ! L19 P7 2
H2J3  942.9642200 0.005738220 8.62E8 2.01588  0.04776314 ! L15 R3 1a
H2J5  942.6878676 0.006238180 8.23E8 2.01588  0.04159919 ! L16 R5 2
H2J6  942.4773643 0.004006910 8.07E8 2.01588  0.03665595 ! L17 P6 2
H2J6  942.4151012 0.019679500 1.10E9 2.01588  0.01463426 ! W4 Q6 2
H2J7  942.2336079 0.009522280 1.03E9 2.01588  0.01669738 ! W5 P7 2
H2J2  941.5992145 0.003367920 8.67E8 2.01588  0.04954168 ! L15 P2 1b
H2J5  940.8829178 0.010547200 1.09E9 2.01588  0.01703590 ! W4 P5 1b
H2J2  940.6263700 0.006027920 8.64E8 2.01588  0.05024936 ! L15 R2 1a
H2J6  940.4915803 0.009934800 8.29E8 2.01588  0.03859103 ! L17 R6 2
H2J4  940.3875416 0.001993230 8.33E8 2.01588  0.04428935 ! L16 P4 1b
H2J7  939.9791981 0.013319300 1.08E9 2.01588  0.01438179 ! W5 Q7 2
H2J1  939.7067162 0.002913820 8.68E8 2.01588  0.05146650 ! L15 P1 1a
H2J1  939.1242124 0.006558200 8.66E8 2.01588  0.05188763 ! L15 R1 1a
H2J6  939.1141847 0.002699820 1.05E9 2.01588  0.01730411 ! W4 R6 2
H2J5  938.9091177 0.019599500 1.10E9 2.01588  0.01840400 ! W4 Q5 2
H2J4  938.7292102 0.006378000 8.27E8 2.01588  0.04556605 ! L16 R4 2
H2J0  938.4677567 0.009510630 8.67E8 2.01588  0.05264552 ! L15 R0 1a
H2J4  937.5517552 0.010326800 1.10E9 2.01588  0.02058324 ! W4 P4 1b
H2J5  937.4427486 0.003082930 8.02E8 2.01588  0.04165374 ! L17 P5 2
H2J3  936.8570921 0.002049890 8.35E8 2.01588  0.04791941 ! L16 P3 1b
H2J5  936.4662788 0.010982500 1.03E9 2.01588  0.02079095 ! W4 R5 2
H2J4  935.9593845 0.019542100 1.10E9 2.01588  0.02161881 ! W4 Q4 2
H2J6  935.6309835 0.001654640 7.69E8 2.01588  0.03786035 ! L18 P6 2
H2J3  935.5755036 0.006571530 8.30E8 2.01588  0.04883117 ! L16 R3 2
H2J5  935.3235809 0.000455546 8.57E8 2.01588  0.04318584 ! L17 R5 2
H2J3  934.7900641 0.009512560 1.10E9 2.01588  0.02349760 ! W4 P3 1a
H2J2  934.1447948 0.002239430 8.36E8 2.01588  0.05084687 ! L16 P2 1b
H2J4  933.7897934 0.009165900 1.08E9 2.01588  0.02375924 ! W4 R4 2
H2J3  933.5779370 0.019482000 1.10E9 2.01588  0.02424031 ! W4 Q3 1a
H2J6  933.4446149 0.003759040 7.64E8 2.01588  0.03986101 ! L18 R6 2
H2J2  933.2400914 0.006886000 8.33E8 2.01588  0.05130933 ! L16 R2 1a
H2J4  933.1705001 0.002711100 8.02E8 2.01588  0.04598242 ! L17 P4 2
H2J2  932.6046793 0.007609320 1.10E9 2.01588  0.02569217 ! W4 P2 1a
H2J1  932.2662080 0.002398360 8.35E8 2.01588  0.05296626 ! L16 P1 1a
H2J3  931.8116973 0.008745810 1.09E9 2.01588  0.02609047 ! W4 R3 1a
H2J2  931.7808572 0.019446100 1.10E9 2.01588  0.02623615 ! W4 Q2 1a
H2J1  931.7328821 0.007531270 8.35E8 2.01588  0.05300015 ! L16 R1 1a
H2J4  931.5372042 0.002529760 8.07E8 2.01588  0.04716450 ! L17 R4 2
H2J0  931.0626416 0.010671100 8.36E8 2.01588  0.05392193 ! L16 R0 1a
H2J5  930.6052244 0.001583860 7.71E8 2.01588  0.04281575 ! L18 P5 2
H2J1  930.5770794 0.019421900 1.10E9 2.01588  0.02758111 ! W4 Q1 1a
H2J2  930.4471842 0.008983220 1.10E9 2.01588  0.02776182 ! W4 R2 1a
H2J6  929.6973638 0.003019690 9.87E8 2.01588  0.02212683 ! W5 P6 2
H2J3  929.6895719 0.002508270 8.03E8 2.01588  0.04956415 ! L17 P3 1b
H2J1  929.6883575 0.009841720 1.10E9 2.01588  0.02870046 ! W4 R1 1a
H2J0  929.5327194 0.011940500 1.10E9 2.01588  0.02884502 ! W4 R0 1a
H2J6  928.7779277 0.005625700 8.37E8 2.01588  0.03450348 ! L19 P6 2
H2J5  928.7600976 0.003915570 7.66E8 2.01588  0.04435672 ! L18 R5 2
H2J3  928.4374179 0.003303120 8.02E8 2.01588  0.05043924 ! L17 R3 2
H2J6  927.3626167 0.013241100 1.08E9 2.01588  0.01885435 ! W5 Q6 2
H2J6  927.0515725 0.004989230 7.46E8 2.01588  0.04030239 ! L19 R6 2
H2J2  927.0200190 0.002327540 8.04E8 2.01588  0.05233481 ! L17 P2 1b
H2J4  926.3546703 0.001574970 7.74E8 2.01588  0.04712078 ! L18 P4 1b
H2J2  926.1319303 0.003701300 8.02E8 2.01588  0.05293621 ! L17 R2 2
H2J5  925.6585906 0.005818840 1.07E9 2.01588  0.02227953 ! W5 P5 2
H2J1  925.1745300 0.001967200 8.04E8 2.01588  0.05424593 ! L17 P1 1a
H2J4  924.8482807 0.004001300 7.69E8 2.01588  0.04827866 ! L18 R4 2
H2J1  924.6432574 0.004161440 8.03E8 2.01588  0.05459732 ! L17 R1 1a
H2J6  924.4976285 0.003830950 1.06E9 2.01588  0.02270836 ! W5 R6 2
H2J0  923.9846257 0.006166710 8.04E8 2.01588  0.05538162 ! L17 R0 1a
H2J5  923.9616459 0.002867140 7.60E8 2.01588  0.04325677 ! L19 P5 1b
H2J5  923.8165363 0.013178500 1.08E9 2.01588  0.02278312 ! W5 Q5 2
H2J3  922.8949041 0.001618940 7.75E8 2.01588  0.05068943 ! L18 P3 1b
H2J5  922.4750067 0.006667060 7.85E8 2.01588  0.04199436 ! L19 R5 2
H2J4  922.3060200 0.006191110 1.08E9 2.01588  0.02526343 ! W5 P4 2
H2J3  921.7301590 0.004069460 7.71E8 2.01588  0.05152632 ! L18 R3 2
H2J5  921.2194244 0.002169440 1.03E9 2.01588  0.02881256 ! W5 R5 2
H2J4  920.8340292 0.013118900 1.09E9 2.01588  0.02612717 ! W5 Q4 2
H2J2  920.2432314 0.001683470 7.76E8 2.01588  0.05345167 ! L18 P2 1b
H2J4  919.7899865 0.002134750 7.51E8 2.01588  0.04802474 ! L19 P4 1b
H2J3  919.5444408 0.005817840 1.09E9 2.01588  0.02806908 ! W5 P3 2
H2J2  919.4181565 0.004167680 7.74E8 2.01588  0.05401546 ! L18 R2 1a
H2J4  919.0502134 0.007910870 9.87E8 2.01588  0.03266013 ! W5 R4 2
H2J3  918.4309174 0.013063200 1.09E9 2.01588  0.02884989 ! W5 Q3 2
H2J1  918.4133051 0.001609770 7.76E8 2.01588  0.05535517 ! L18 P1 1a
H2J4  918.1517059 0.000045274 8.37E8 2.01588  0.04488527 ! L19 R4 2
H2J1  917.9218851 0.004429580 7.75E8 2.01588  0.05567990 ! L18 R1 1a
H2J2  917.3697794 0.004700520 1.09E9 2.01588  0.03033591 ! W5 P2 2
H2J0  917.2519835 0.006175550 7.76E8 2.01588  0.05647264 ! L18 R0 1a
H2J3  916.8771801 0.006934330 1.07E9 2.01588  0.03113926 ! W5 R3 2
H2J2  916.6169425 0.013036800 1.09E9 2.01588  0.03092034 ! W5 Q2 2
H2J3  916.3829263 0.001824590 7.49E8 2.01588  0.05167878 ! L19 P3 1a
H2J2  915.4297860 0.006777630 1.08E9 2.01588  0.03229127 ! W5 R2 2
H2J1  915.4010682 0.013014800 1.09E9 2.01588  0.03231442 ! W5 Q1 2
H2J3  915.2122563 0.001348940 7.60E8 2.01588  0.05190177 ! L19 R3 1a
H2J1  914.6073718 0.007225370 1.09E9 2.01588  0.03316301 ! W5 R1 2
H2J0  914.3971558 0.008464840 1.09E9 2.01588  0.03342239 ! W5 R0 2
H2J2  913.7701432 0.001614060 7.49E8 2.01588  0.05447034 ! L19 P2 1a
H2J2  912.9510737 0.002015270 7.51E8 2.01588  0.05486433 ! L19 R2 1a
H2J1  911.9671956 0.001316270 7.49E8 2.01588  0.05638629 ! L19 P1 1a
H2J1  911.4794991 0.002484820 7.49E8 2.01588  0.05662896 ! L19 R1 1a
H2J0  910.8207315 0.003865490 7.49E8 2.01588  0.05746684 ! L19 R0 1a
HDJ1  1106.21689  0.000481879 2.00e7 3.02382 -0.00696000 ! L0 R1
HDJ0  1105.84055  0.000743593 2.00e7 3.02382 -0.00654000 ! L0 R0
HDJ1  1092.39875  0.001938100 2.00e7 3.02382 -0.00084000 ! L1 R1
HDJ0  1092.00126  0.002966880 2.00e7 3.02382 -0.00038000 ! L1 R0
HDJ1  1079.24459  0.004438210 2.00e7 3.02382  0.00483000 ! L2 R1
HDJ0  1078.83104  0.006747300 2.00e7 3.02382  0.00528000 ! L2 R0
HDJ1  1066.70180  0.007613650 2.00e7 3.02382  0.01014000 ! L3 R1
HDJ0  1066.27568  0.011500000 2.00e7 3.02382  0.01061000 ! L3 R0
HDJ1  1054.72248  0.010893100 2.00e7 3.02382  0.00000000 ! L4 R1
HDJ0  1054.29354  0.016357000 2.00e7 3.02382  0.01557000 ! L4 R0
HDJ1  1043.29502  0.013761300 2.00e7 3.02382  0.01959000 ! L5 R1
HDJ0  1042.85005  0.020547700 2.00e7 3.02382  0.02012000 ! L5 R0
HDJ1  1032.36721  0.015892400 2.00e7 3.02382  0.02389000 ! L6 R1
HDJ0  1031.91493  0.023591100 2.00e7 3.02382  0.02440000 ! L6 R0
HDJ1  1021.91899  0.017187500 2.00e7 3.02382  0.02778000 ! L7 R1
HDJ0  1021.46045  0.025349100 2.00e7 3.02382  0.02831000 ! L7 R0
HDJ1  1011.92611  0.017914800 2.00e7 3.02382  0.03137000 ! L8 R1
HDJ0  1011.46180  0.026184900 2.00e7 3.02382  0.03193000 ! L8 R0
HDJ0  1007.29020  0.032536800 2.00e7 3.02382  0.00390000 ! W0 R0
HDJ1  1007.25357  0.015415500 2.00e7 3.02382  0.00388000 ! W0 R1
HDJ1  1002.36220  0.016789400 2.00e7 3.02382  0.03471000 ! L9 R1
HDJ0  1001.89413  0.024721200 2.00e7 3.02382  0.03530000 ! L9 R0
