# Line       lambda[A]       d(lambda)[A] f             K              Source
W  3 Q(7)     972.2717527    0.0009453    0.027801100    0.00497811    2 
W  3 R(0)     946.4255740    0.0000448    0.021622400    0.03102591    1a
W  3 R(1)     946.3847487    0.0000448    0.008074490    0.02627974    1a
W  3 R(2)     947.1116920    0.0000449    0.009937950    0.02287064    1a
W  3 R(3)     948.4196654    0.0000540    0.010372300    0.02071173    1a
W  3 R(4)     950.3153560    0.0000542    0.010739300    0.01829419    1a
W  3 R(5)     952.8046238    0.0009078    0.011660200    0.01540740    2 
W  3 R(6)     955.9774854    0.0009139    0.014762500    0.01208778    2 
W  4 P(2)     932.6046793    0.0000957    0.007609320    0.02569217    1a
W  4 P(3)     934.7900641    0.0001049    0.009512560    0.02349760    1a
W  4 P(4)     937.5517552    0.0000967    0.010326800    0.02058324    1b
W  4 P(5)     940.8829178    0.0001062    0.010547200    0.01703590    1b
W  4 P(6)     944.7832395    0.0008926    0.009946920    0.01295017    2 
W  4 P(7)     958.1900204    0.0009181    0.006152100    0.00836457    2 
W  4 Q(1)     930.5770794    0.0000953    0.019421900    0.02758111    1a
W  4 Q(2)     931.7808572    0.0000955    0.019446100    0.02623615    1a
W  4 Q(3)     933.5779370    0.0001046    0.019482000    0.02424031    1a
W  4 Q(4)     935.9593845    0.0008760    0.019542100    0.02161881    2 
W  4 Q(5)     938.9091177    0.0008816    0.019599500    0.01840400    2 
W  4 Q(6)     942.4151012    0.0008881    0.019679500    0.01463426    2 
W  4 Q(7)     955.2620865    0.0009125    0.019768300    0.01035250    2 
W  4 R(0)     929.5327194    0.0000950    0.011940500    0.02884502    1a
W  4 R(1)     929.6883575    0.0000951    0.009841720    0.02870046    1a
W  4 R(2)     930.4471842    0.0000952    0.008983220    0.02776182    1a
W  4 R(3)     931.8116973    0.0001042    0.008745810    0.02609047    1a
W  4 R(4)     933.7897934    0.0008720    0.009165900    0.02375924    2 
