13.6000 -0.00007 0.00055 -0.01397 -0.01092 0.03529 0.01644 0.00079 -0.00002 -0.00005 0.00028
13.6500 -0.00010 0.00055 -0.01449 -0.01146 0.03438 0.01526 0.00078 -0.00002 -0.00017 0.00021
13.7000 -0.00013 0.00054 -0.01501 -0.01200 0.03336 0.01395 0.00077 -0.00002 -0.00029 0.00015
13.7500 -0.00016 0.00054 -0.01552 -0.01254 0.03222 0.01249 0.00076 -0.00002 -0.00043 0.00007
13.8000 -0.00020 0.00053 -0.01602 -0.01307 0.03095 0.01086 0.00075 -0.00002 -0.00058 -0.00002
13.8500 -0.00024 0.00052 -0.01653 -0.01360 0.02953 0.00905 0.00074 -0.00002 -0.00075 -0.00011
13.9000 -0.00028 0.00051 -0.01702 -0.01413 0.02795 0.00703 0.00073 -0.00002 -0.00092 -0.00022
13.9500 -0.00033 0.00050 -0.01751 -0.01465 0.02618 0.00480 0.00072 -0.00001 -0.00111 -0.00034
14.0000 -0.00037 0.00049 -0.01799 -0.01517 0.02421 0.00234 0.00071 -0.00001 -0.00131 -0.00047
14.0500 -0.00042 0.00048 -0.01847 -0.01568 0.02200 -0.00037 0.00069 -0.00001 -0.00152 -0.00062
14.1000 -0.00047 0.00047 -0.01893 -0.01619 0.01958 -0.00333 0.00068 -0.00001 -0.00173 -0.00077
14.1500 -0.00052 0.00045 -0.01939 -0.01669 0.01688 -0.00649 0.00066 -0.00001 -0.00196 -0.00095
14.2000 -0.00057 0.00044 -0.01984 -0.01719 0.01390 -0.01009 0.00064 -0.00001 -0.00219 -0.00113
14.2500 -0.00062 0.00042 -0.02027 -0.01768 0.01059 -0.01388 0.00061 -0.00001 -0.00242 -0.00133
14.3000 -0.00067 0.00040 -0.02069 -0.01817 0.00682 -0.01793 0.00059 -0.00001 -0.00265 -0.00153
14.3500 -0.00072 0.00038 -0.02111 -0.01864 0.00282 -0.02230 0.00056 -0.00001 -0.00289 -0.00175
14.4000 -0.00077 0.00036 -0.02151 -0.01912 -0.00146 -0.02680 0.00052 -0.00001 -0.00313 -0.00198
14.4500 -0.00083 0.00033 -0.02190 -0.01958 -0.00615 -0.03146 0.00048 -0.00000 -0.00337 -0.00221
14.5000 -0.00088 0.00030 -0.02227 -0.02004 -0.01126 -0.03622 0.00044 -0.00000 -0.00361 -0.00245
14.5500 -0.00093 0.00027 -0.02262 -0.02049 -0.01678 -0.04105 0.00039 -0.00000 -0.00385 -0.00269
14.6000 -0.00098 0.00023 -0.02296 -0.02093 -0.02268 -0.04584 0.00034 -0.00000 -0.00410 -0.00294
14.6500 -0.00103 0.00018 -0.02327 -0.02135 -0.02890 -0.05051 0.00028 -0.00000 -0.00434 -0.00319
14.7000 -0.00108 0.00013 -0.02357 -0.02177 -0.03543 -0.05505 0.00021 -0.00000 -0.00458 -0.00344
14.7500 -0.00113 0.00007 -0.02383 -0.02217 -0.04219 -0.05937 0.00014 -0.00000 -0.00482 -0.00369
14.8000 -0.00118 0.00001 -0.02407 -0.02255 -0.04908 -0.06346 0.00005 -0.00000 -0.00506 -0.00394
14.8500 -0.00123 -0.00006 -0.02428 -0.02292 -0.05601 -0.06729 -0.00004 -0.00000 -0.00530 -0.00420
